raw_SMILES,reaxys_id,SMILES,cas_number
NC1=CC=C(Br)C=C1C#N,2085956,N#Cc1cc(Br)ccc1N,39263-32-6
CC1=C(C=C(Br)C=C1)C(O)=O,2613800,Cc1ccc(Br)cc1C(=O)O,79669-49-1
CSC1=CC=CC=C1Br,2243716,CSc1ccccc1Br,19614-16-5
CC(C)C1=C(Br)C=CC=C1,1857014,CC(C)c1ccccc1Br,7073-94-1
CCOP(=O)(CC1=CC=C(C=C1)C(=O)NC1=C(C=C(Br)C=C1)C#N)OCC,7497256,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,133208-93-2
BrC1=CC=C(C=C1)C#CC1=CC=CC=C1,2329659,Brc1ccc(C#Cc2ccccc2)cc1,13667-12-4
COC1=C(O)C=CC(Br)=C1,2045286,COc1cc(Br)ccc1O,7368-78-7
NC1=C(F)C(Br)=CC=C1,15311284,Nc1cccc(Br)c1F,58534-95-5
BrC1=CC(=CC=C1)C1=NC(=NC(=C1)C1=CC=CC=C1)C1=CC=CC=C1,22641706,Brc1cccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c1,864377-28-6
CCCCC1=CC=C(Br)C=C1,2080263,CCCCc1ccc(Br)cc1,41492-05-1
CCOC(=O)C1=C(Br)C=CC=C1,2207360,CCOC(=O)c1ccccc1Br,6091-64-1
FC1=CC(Cl)=CC=C1Br,2081083,Fc1cc(Cl)ccc1Br,1996-29-8
BrC1=CC=C(C=C1)N1C2=C(C=CC=C2)N=C1C1=CC=CC=C1,14474560,Brc1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,760212-58-6
NC1=C(F)C=C(Br)C=C1F,6858040,Nc1c(F)cc(Br)cc1F,67567-26-4
CC1=CC=CC(Br)=C1C,2077312,Cc1cccc(Br)c1C,576-23-8
BrC1=CC(=CC(=C1)N1C2=CC=CC=C2C2=CC=CC=C12)N1C2=CC=CC=C2C2=CC=CC=C12,21392964,Brc1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,750573-24-1
BrC1=CC=C(C=C1)C1=CC=C(C=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2,19722874,Brc1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,212385-73-4
BrC1=CC=C(C=C1)C1=CC=CC2=C1SC1=C2C=CC=C1,20081443,Brc1ccc(-c2cccc3c2sc2ccccc23)cc1,530402-77-8
CCOC1=CC=C(Br)C=C1,2042066,CCOc1ccc(Br)cc1,588-96-5
BrC1=CC=C(C=C1)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,2942393,O=P(c1ccccc1)(c1ccccc1)c1ccc(Br)cc1,5525-40-6
CC(C)C1=CC(C(C)C)=C(Br)C(=C1)C(C)C,1953440,CC(C)c1cc(C(C)C)c(Br)c(C(C)C)c1,21524-34-5
CC1=CC=C(Br)C=C1N(=O)=O,2328190,Cc1ccc(Br)cc1[N+](=O)[O-],60956-26-5
BrC1=CC=C(C=C1)N1C(=O)C=CC1=O,513122,O=C1C=CC(=O)N1c1ccc(Br)cc1,13380-67-1
COC1=C(Br)C=C(C)C=C1,2082223,COc1ccc(C)cc1Br,22002-45-5
OC1=CC(F)=CC=C1Br,7915214,Oc1cc(F)ccc1Br,147460-41-1
COC(=O)C(=[N]#N)C1=CC=C(Br)C=C1,8544012,COC(=O)C(=[N+]=[N-])c1ccc(Br)cc1,264881-99-4
CC1=CC(F)=C(Br)C=C1,2500154,Cc1ccc(Br)c(F)c1,452-74-4
OC(=O)CCC1=CC=C(Br)C=C1,1947951,O=C(O)CCc1ccc(Br)cc1,1643-30-7
CC(C)(C)[Si](C)(C)OC1=CC=C(Br)C=C1,1949183,CC(C)(C)[Si](C)(C)Oc1ccc(Br)cc1,67963-68-2
BrC1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,19325694,Brc1ccc(N(c2ccccc2)c2ccc(-c3ccccc3)cc2)cc1,503299-24-9
ClC1=CC(Br)=CC(Cl)=C1,1931524,Clc1cc(Cl)cc(Br)c1,19752-55-7
BrC1=CC=C(C=C1)C1=NC2=C(O1)C=CC=C2,162743,Brc1ccc(-c2nc3ccccc3o2)cc1,3164-13-4
NC(=O)C1=C(Br)C=CC=C1,2245289,NC(=O)c1ccccc1Br,4001-73-4
BrC1=C(C=CC=C1)C(=O)C1=CC=CC=C1,1949436,O=C(c1ccccc1)c1ccccc1Br,13047-06-8
COC1=CC=C(Br)C(CBr)=C1,1945118,COc1ccc(Br)c(CBr)c1,19614-12-1
BrC1=CC=CC(=C1)C1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,14489825,Brc1cccc(-c2nc3ccccc3n2-c2ccccc2)c1,760212-40-6
BrC1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1,2049162,O=C(/C=C/c1ccc(Br)cc1)c1ccccc1,22966-09-2
CC1=C(Br)C=CC(=C1)C(O)=O,2356649,Cc1cc(C(=O)O)ccc1Br,7697-28-1
OC1=CC(O)=C(Br)C=C1,1861280,Oc1ccc(Br)c(O)c1,6626-15-9
CC1=CC(N)=C(Br)C=C1,2078767,Cc1ccc(Br)c(N)c1,53078-85-6
COC(=O)C1=CC2=C(C=C1)C=C(Br)C=C2,2578943,COC(=O)c1ccc2cc(Br)ccc2c1,33626-98-1
BrC1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,14458481,Brc1ccc(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc2)cc1,728039-63-2
ClC1=C(Cl)C(Br)=CC=C1,2246806,Clc1cccc(Br)c1Cl,56961-77-4
OC(=O)C1=C(Br)C=C(F)C=C1,2614292,O=C(O)c1ccc(F)cc1Br,1006-41-3
COC(=O)C1=C(O)C=CC(Br)=C1,3047854,COC(=O)c1cc(Br)ccc1O,4068-76-2
BrC1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2,9338193,Brc1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,138310-84-6
FC1=C(Br)C=C(C=C1)N(=O)=O,2089367,O=[N+]([O-])c1ccc(F)c(Br)c1,701-45-1
BrC1=CC=C(C=C1)C1CO1,114322,Brc1ccc(C2CO2)cc1,32017-76-8
COC1=CC(Br)=CC=C1N,2717186,COc1cc(Br)ccc1N,59557-91-4
BrC1=CC=C(\C=C\C=O)C=C1,2041145,O=C/C=C/c1ccc(Br)cc1,49678-04-8
C[Si](C)(C)C#CC1=CC=C(Br)C=C1,2830864,C[Si](C)(C)C#Cc1ccc(Br)cc1,16116-78-2
CC1=CC=C(F)C=C1Br,1859038,Cc1ccc(F)cc1Br,1422-53-3
OC(=O)C1=CC2=CC=C(Br)C=C2C=C1,2328940,O=C(O)c1ccc2cc(Br)ccc2c1,5773-80-8
CC1=CC(Br)=C(F)C=C1,1680604,Cc1ccc(F)c(Br)c1,452-62-0
NC1=C(Br)C=CC(F)=C1,2802550,Nc1cc(F)ccc1Br,1003-99-2
NS(=O)(=O)NCCNC1=NON=C1\C(NC1=CC(Br)=C(F)C=C1)=N\O,19867602,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,1204669-58-8
COC1=CC=C(Br)C(=C1)N(=O)=O,2446617,COc1ccc(Br)c([N+](=O)[O-])c1,5344-78-5
COC(=O)C1=CC(Br)=C(O)C=C1,2614607,COC(=O)c1ccc(O)c(Br)c1,29415-97-2
FC1=CC(Br)=CC(F)=C1F,7249191,Fc1cc(Br)cc(F)c1F,138526-69-9
BrC1=CC=C(C=C1)N=CC1=CC=CC=C1,974147,Brc1ccc(N=Cc2ccccc2)cc1,780-20-1
FC1=CC=CC(Br)=C1C=O,2573976,O=Cc1c(F)cccc1Br,360575-28-6
OC1=CC2=CC(Br)=CC=C2C=C1,3237016,Oc1ccc2ccc(Br)cc2c1,116230-30-9
CC1=C(C=CC(Br)=C1)C#N,2574103,Cc1cc(Br)ccc1C#N,67832-11-5
CC(=C)C1=CC=C(Br)C=C1,1855243,C=C(C)c1ccc(Br)cc1,6888-79-5
BrC1=CC=C(\C=C\C2=CC=CC=C2)C=C1,2045494,Brc1ccc(/C=C/c2ccccc2)cc1,13041-70-8
BrC1=CC=C(C=C1)C1OCCO1,142470,Brc1ccc(C2OCCO2)cc1,10602-01-4
ClC1=CC=C(Br)C(=C1)N(=O)=O,1950424,O=[N+]([O-])c1cc(Cl)ccc1Br,41513-04-6
BrC1=CC(=C(C=O)C=C1)N(=O)=O,1869011,O=Cc1ccc(Br)cc1[N+](=O)[O-],5551-12-2
COC1=CC=C(C=O)C(Br)=C1,3088742,COc1ccc(C=O)c(Br)c1,43192-31-0
OC(=O)C1=CC=C(Br)C=C1Cl,2090441,O=C(O)c1ccc(Br)cc1Cl,59748-90-2
COC1=CC=C(O)C(Br)=C1,1862744,COc1ccc(O)c(Br)c1,17332-11-5
ON=CC1=CC=C(Br)C=C1,2324643,ON=Cc1ccc(Br)cc1,0
CCCC1=CC=C(Br)C=C1,3234161,CCCc1ccc(Br)cc1,588-93-2
COC(=O)C1=C(Br)C=C(F)C=C1,2575273,COC(=O)c1ccc(F)cc1Br,653-92-9
BrC1=C(C=CN(=O)=O)C=CC=C1,2090900,O=[N+]([O-])C=Cc1ccccc1Br,65185-68-4
CSC1=CC(Br)=CC=C1,2078598,CSc1cccc(Br)c1,33733-73-2
OC(=O)C1=CC(Br)=C(C=C1)C(O)=O,2616163,O=C(O)c1ccc(C(=O)O)c(Br)c1,586-35-6
BrC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,162670,Brc1ccc(-c2nc3ccccc3[nH]2)cc1,2622-74-4
BrC1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,1965499,Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1762-84-1
BrC1=CC=C(C=C1)C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,2565393,Brc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,34699-28-0
FC1=CC(C=O)=CC=C1Br,9321564,O=Cc1ccc(Br)c(F)c1,133059-43-5
COC(=O)C1=C(OC)C=C(Br)C=C1,2832249,COC(=O)c1ccc(Br)cc1OC,139102-34-4
ClCC(=O)NC1=CC=C(Br)C=C1,639451,O=C(CCl)Nc1ccc(Br)cc1,2564-02-5
COC(=O)C1=CC(OC)=CC=C1Br,2641378,COC(=O)c1cc(OC)ccc1Br,35450-36-3
OC1=C(Br)C=C(Cl)C=C1C=O,2362159,O=Cc1cc(Cl)cc(Br)c1O,19652-32-5
NC1=C(Br)C=CC(=C1)C(F)(F)F,2094535,Nc1cc(C(F)(F)F)ccc1Br,454-79-5
COC(=O)C1=C(C)C(Br)=CC=C1,2574422,COC(=O)c1cccc(Br)c1C,99548-54-6
CC1=CC(Br)=CC(C)=C1O,1862399,Cc1cc(Br)cc(C)c1O,2374-05-2
NC1=CC(=CC=C1Br)N(=O)=O,2803492,Nc1cc([N+](=O)[O-])ccc1Br,10403-47-1
COC(=O)C1=CC(Br)=C(C)C=C1,5251577,COC(=O)c1ccc(C)c(Br)c1,104901-43-1
COC(=O)C1=C(C)C(N)=CC(Br)=C1,22884302,COC(=O)c1cc(Br)cc(N)c1C,1000342-11-9
BrC1=CC(=CC=C1)C1OCCO1,1344030,Brc1cccc(C2OCCO2)c1,17789-14-9
COC1=CC2=NC=NC(NC3=CC(Br)=CC=C3)=C2C=C1OC,7384032,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,153436-54-5
FC1=CC=CC(Br)=C1I,9119433,Fc1cccc(Br)c1I,450412-29-0
COC1=C(OC)C(Br)=CC(C=O)=C1,2580233,COc1cc(C=O)cc(Br)c1OC,6948-30-7
FC(F)(F)C1=CC(C=O)=C(Br)C=C1,6393246,O=Cc1cc(C(F)(F)F)ccc1Br,102684-91-3
BrC1=CC=C(C=C1)C1=NC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1,9338095,Brc1ccc(-c2nc(-c3ccccc3)c3ccccc3n2)cc1,540466-42-0
BrC1=CC=C(C=C1)C(=O)C=O,1100018,O=CC(=O)c1ccc(Br)cc1,5195-29-9
BrC1=CC(CC#N)=CC=C1,2355439,N#CCc1cccc(Br)c1,31938-07-5
COC1=CC=C(Br)C=C1S(Cl)(=O)=O,3093014,COc1ccc(Br)cc1S(=O)(=O)Cl,23095-05-8
BrC1=CC=C(C=C1)C(=O)\C=C\C1=CC=CC=C1,2049154,O=C(/C=C/c1ccccc1)c1ccc(Br)cc1,0
CC1=C(C=C(Br)C=C1C(O)=O)N(=O)=O,14249526,Cc1c(C(=O)O)cc(Br)cc1[N+](=O)[O-],107650-20-4
NC1=CC(Br)=CC(=C1)C(F)(F)F,8616452,Nc1cc(Br)cc(C(F)(F)F)c1,54962-75-3
BrC1=CC2=C(C3=CC4=C(C=CC=C4)C=C3)C3=C(C=CC=C3)C(C3=CC4=C(C=CC=C4)C=C3)=C2C=C1,12490452,Brc1ccc2c(-c3ccc4ccccc4c3)c3ccccc3c(-c3ccc4ccccc4c3)c2c1,474688-76-1
OC(=O)C1(CC1)C1=CC=C(Br)C=C1,15699882,O=C(O)C1(c2ccc(Br)cc2)CC1,345965-52-8
NC1=C(O)C=C(Br)C=C1,2802553,Nc1ccc(Br)cc1O,38191-34-3
BrC1=CC=C(C=C1)C1=NN=C(O1)C1=CC=CC=C1,204891,Brc1ccc(-c2nnc(-c3ccccc3)o2)cc1,21510-43-0
COC(=O)C1=C(F)C=C(Br)C=C1F,14580588,COC(=O)c1c(F)cc(Br)cc1F,773134-11-5
FC1=C(Cl)C=CC(Br)=C1,2206649,Fc1cc(Br)ccc1Cl,60811-18-9
NC1=CC(Cl)=CC=C1Br,2802551,Nc1cc(Cl)ccc1Br,823-57-4
CC1=C(Br)C=CC(=C1)C#N,2354972,Cc1cc(C#N)ccc1Br,41963-20-6
BrC1=CC=CC=C1C#CC1=CC=CC=C1,2557054,Brc1ccccc1C#Cc1ccccc1,21375-88-2
FC1=CC(=CC(Br)=C1)C#N,8050055,N#Cc1cc(F)cc(Br)c1,179898-34-1
COC(=O)C1=CC(Br)=CC=C1C,2574506,COC(=O)c1cc(Br)ccc1C,79669-50-4
BrC1=CC(=CC=C1)C1=CC=CC2=C1SC1=C2C=CC=C1,20081444,Brc1cccc(-c2cccc3c2sc2ccccc23)c1,1084334-28-0
BrC1=CC=C(C=C1)N=O,2040049,O=Nc1ccc(Br)cc1,3623-23-2
OC(=O)C1=C(O)C=C(Br)C=C1,2209126,O=C(O)c1ccc(Br)cc1O,1666-28-0
CC(N)C1=CC=C(Br)C=C1,2412318,CC(N)c1ccc(Br)cc1,24358-62-1
FC1=C(Br)C=CC(=C1)C(F)(F)F,2641902,Fc1cc(C(F)(F)F)ccc1Br,40161-54-4
BrC1=CC=C(C=C1)C1=CC(=NC(=C1)C1=CC=CC=N1)C1=NC=CC=C1,6339618,Brc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,89972-76-9
BrC1=CC=C(C=C1)N1CCOCC1,150987,Brc1ccc(N2CCOCC2)cc1,30483-75-1
OC(=O)C(=O)C1=CC=C(Br)C=C1,2208380,O=C(O)C(=O)c1ccc(Br)cc1,7099-87-8
OC1=CC=C(Br)C2=C1C=CC=C2,1941011,Oc1ccc(Br)c2ccccc12,571-57-3
COC(=O)C1=CC(O)=C(Br)C=C1,2091706,COC(=O)c1ccc(Br)c(O)c1,106291-80-9
CCOC(=O)\C=C\C1=CC=C(Br)C=C1,2502447,CCOC(=O)/C=C/c1ccc(Br)cc1,0
FC1=CC=C(C(Br)=C1)N(=O)=O,2444970,O=[N+]([O-])c1ccc(F)cc1Br,700-36-7
C[Si](C)(C)C#CC1=C(Br)C=CC=C1,2965263,C[Si](C)(C)C#Cc1ccccc1Br,38274-16-7
BrC1=CC=C(C=C1)N1CCNCC1,150988,Brc1ccc(N2CCNCC2)cc1,66698-28-0
CC1=CC=C(Br)C2=C1C=CC=C2,1863008,Cc1ccc(Br)c2ccccc12,6627-78-7
OC(=O)C1=C(F)C=C(Br)C=C1F,7636202,O=C(O)c1c(F)cc(Br)cc1F,183065-68-1
ClC(=O)CC1=CC=C(Br)C=C1,1101233,O=C(Cl)Cc1ccc(Br)cc1,37859-24-8
CC(=O)NC1=CC=CC=C1Br,2086970,CC(=O)Nc1ccccc1Br,614-76-6
NCCC1=CC(Br)=CC=C1,2716071,NCCc1cccc(Br)c1,58971-11-2
CC1=CC=C(C=C1)S(=O)(=O)N=CC1=CC=C(Br)C=C1,2381884,Cc1ccc(S(=O)(=O)N=Cc2ccc(Br)cc2)cc1,36176-90-6
COC1=C(F)C=C(Br)C=C1,3240714,COc1ccc(Br)cc1F,2357-52-0
COC(=O)C1=C(CBr)C=CC(Br)=C1,13349915,COC(=O)c1cc(Br)ccc1CBr,79670-17-0
NC1=NC(=CS1)C1=CC=C(Br)C=C1,153896,Nc1nc(-c2ccc(Br)cc2)cs1,2103-94-8
ClC1=CC(CBr)=C(Br)C=C1,2086168,Clc1ccc(Br)c(CBr)c1,66192-24-3
CC(=O)OC1=CC=C(Br)C=C1,1864958,CC(=O)Oc1ccc(Br)cc1,1927-95-3
OC(=O)C1=CC(Br)=CC=C1F,5808447,O=C(O)c1cc(Br)ccc1F,146328-85-0
COC(OC)C1=CC=C(Br)C=C1,2328708,COC(OC)c1ccc(Br)cc1,24856-58-4
COC1=CC(Br)=C(OC)C=C1CC(C)N,2807278,COc1cc(CC(C)N)c(OC)cc1Br,64638-07-9
COC1=C(Br)C=CC(O)=C1,3240537,COc1cc(O)ccc1Br,102127-34-4
CC(C)(C)OC(=O)NC1=CC=C(Br)C=C1,7855814,CC(C)(C)OC(=O)Nc1ccc(Br)cc1,131818-17-2
BrCC(=O)C1=C(Br)C=CC=C1,386753,O=C(CBr)c1ccccc1Br,49851-55-0
BrC1=C(C=CC=C1)C1OCCO1,1284374,Brc1ccccc1C1OCCO1,34824-58-3
OC1=CC(Br)=C(F)C=C1,2042872,Oc1ccc(F)c(Br)c1,27407-11-0
COC(=O)C1=CC(F)=CC=C1Br,2575195,COC(=O)c1cc(F)ccc1Br,6942-39-8
OC1=CC=C(Br)C=C1C#N,2936423,N#Cc1cc(Br)ccc1O,40530-18-5
COC(=O)C1=CC=CC(Br)=C1CBr,9760618,COC(=O)c1cccc(Br)c1CBr,337536-14-8
NNC1=CC(Br)=CC=C1,742471,NNc1cccc(Br)c1,40887-80-7
CC(O)C1=CC=CC=C1Br,2242529,CC(O)c1ccccc1Br,5411-56-3
BrC1=C(C=CC=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2,18360432,Brc1ccccc1-n1c2ccccc2c2ccccc21,902518-11-0
COC(=O)C1=C(C)C(NC2CCOCC2)=CC(Br)=C1,22917644,COC(=O)c1cc(Br)cc(NC2CCOCC2)c1C,1403257-49-7
[H][C@@](N)(CC1=CC=C(Br)C=C1)C(O)=O,2805759,N[C@H](Cc1ccc(Br)cc1)C(=O)O,62561-74-4
CC(C)(C)OC(=O)NCC1=CC=C(Br)C=C1,2973945,CC(C)(C)OC(=O)NCc1ccc(Br)cc1,68819-84-1
COC1=CC(Br)=C(OC)C=C1CCN,4863873,COc1cc(CCN)c(OC)cc1Br,66142-81-2
NNC(=O)C1=CC=CC(Br)=C1,1945814,NNC(=O)c1cccc(Br)c1,39115-96-3
CCOP(=O)(CC1=CC=C(Br)C=C1)OCC,2584799,CCOP(=O)(Cc1ccc(Br)cc1)OCC,38186-51-5
BrC1=CC=C(C=NC2=CC=CC=C2)C=C1,974153,Brc1ccc(C=Nc2ccccc2)cc1,5877-51-0
OC(=O)C1=C(F)C=C(Br)C(F)=C1,1953961,O=C(O)c1cc(F)c(Br)cc1F,28314-82-1
CNC1=CC(Br)=CC=C1,2078617,CNc1cccc(Br)c1,66584-32-5
OC1=C(Br)C=C(C=C1)C#N,2207020,N#Cc1ccc(O)c(Br)c1,2315-86-8
BrC1=CC=CC(=C1)C1(C2=CC=CC=C2C2=CC=CC=C12)C1=CC=CC=C1,20893220,Brc1cccc(C2(c3ccccc3)c3ccccc3-c3ccccc32)c1,1257251-75-4
BrC1=CC=CC(=C1)C1=CC(=CC=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,30034334,Brc1cccc(-c2cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c2)c1,0
FC1=C(F)C(Br)=CC=C1,2082735,Fc1cccc(Br)c1F,38573-88-5
BrC1=CC=C(C(C=O)=C1)N(=O)=O,2443255,O=Cc1cc(Br)ccc1[N+](=O)[O-],20357-20-4
COC1=C(C=O)C=CC(Br)=C1,3089105,COc1cc(Br)ccc1C=O,43192-33-2
COC1=CC=CC(OC)=C1Br,2089787,COc1cccc(OC)c1Br,16932-45-9
CC(C)(C)OC(=O)NCCC1=CC=C(Br)C=C1,5943950,CC(C)(C)OC(=O)NCCc1ccc(Br)cc1,120157-97-3
CC(C)C1=CC(Br)=CC(C(C)C)=C1N,6195390,CC(C)c1cc(Br)cc(C(C)C)c1N,80058-84-0
BrC1=CC2=CC3=C(C=CC=C3)C=C2C=C1,2363670,Brc1ccc2cc3ccccc3cc2c1,7321-27-9
OC1=CC=C(Br)C=C1O,1934810,Oc1ccc(Br)cc1O,17345-77-6
BrC1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,2254705,Brc1ccc2c(ccc3ccccc32)c1,62162-97-4
CC1=C(Br)C=C(C=C1)N(=O)=O,1941232,Cc1ccc([N+](=O)[O-])cc1Br,7745-93-9
FC1=C(Br)C=CC(=C1)C#N,11403575,N#Cc1ccc(Br)c(F)c1,133059-44-6
OC(=O)CCC(=O)C1=CC=C(Br)C=C1,2104410,O=C(O)CCC(=O)c1ccc(Br)cc1,6340-79-0
OC(=O)C1=C(C=C(Br)C=C1)N(=O)=O,2581014,O=C(O)c1ccc(Br)cc1[N+](=O)[O-],99277-71-1
CC(C)(C)C1=CC(Br)=C(N)C=C1,2690041,CC(C)(C)c1ccc(N)c(Br)c1,103273-01-4
NC1=C(Br)C=C(C=C1)C(F)(F)F,8139978,Nc1ccc(C(F)(F)F)cc1Br,57946-63-1
[H][C@](C)(N)C1=CC=C(Br)C=C1,2412319,C[C@@H](N)c1ccc(Br)cc1,0
BrC1=CC=C(C=C1)C1(CC1)C#N,7369358,N#CC1(c2ccc(Br)cc2)CC1,124276-67-1
CCC(=O)C1=CC=CC(Br)=C1,1936736,CCC(=O)c1cccc(Br)c1,19829-31-3
BrC1=C(C=CC=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1,4515288,Brc1ccccc1-c1nc(-c2ccccc2)nc(-c2ccccc2)n1,77989-15-2
NC1=C(F)C=CC(Br)=C1,3236447,Nc1cc(Br)ccc1F,2924-09-6
CC(C)(C)OC(=O)C1=CC=C(Br)C=C1,1944639,CC(C)(C)OC(=O)c1ccc(Br)cc1,59247-47-1
BrC1=CC=C(C=C1)C1=CC=C(C=C1)N(C1=CC=CC=C1)C1=CC=CC2=C1C=CC=C2,10468019,Brc1ccc(-c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1,352359-42-3
BrC1=CC=C(C=C1)C1=CC2=C(OC3=C2C=CC=C3)C=C1,20081442,Brc1ccc(-c2ccc3oc4ccccc4c3c2)cc1,955959-86-1
CC1=C(Br)C(N)=CC=C1,2079474,Cc1cccc(N)c1Br,54879-20-8
CC1=CC(Br)=C(C=C1)C(O)=O,972386,Cc1ccc(C(=O)O)c(Br)c1,7697-27-0
CC(=O)CC1=CC=C(Br)C=C1,2043529,CC(=O)Cc1ccc(Br)cc1,6186-22-7
FC1=C(C=C(Br)C=C1)C(F)(F)F,2643550,Fc1ccc(Br)cc1C(F)(F)F,393-37-3
BrC1=CC=CC=C1N=C=S,2802536,S=C=Nc1ccccc1Br,13037-60-0
ClC1=CC(Br)=CC=C1C=O,9550262,O=Cc1ccc(Br)cc1Cl,158435-41-7
NC(=O)C1=CC(Br)=CC=C1,1860187,NC(=O)c1cccc(Br)c1,22726-00-7
NC1=CC2=C(C=C1)C=C(Br)C=C2,1935243,Nc1ccc2cc(Br)ccc2c1,7499-66-3
BrC1=CC2=C(C=C1)C=CC1=CC=CC=C21,1949481,Brc1ccc2ccc3ccccc3c2c1,715-50-4
BrC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,2104886,O=C(Nc1ccc(Br)cc1)c1ccccc1,7702-38-7
FC1=C(Cl)C=C(Br)C=C1,2206652,Fc1ccc(Br)cc1Cl,60811-21-4
CC1=CC(Cl)=C(Br)C=C1,2432999,Cc1ccc(Br)c(Cl)c1,6627-51-6
FC1=CC(=CC=C1Br)S(Cl)(=O)=O,10656955,O=S(=O)(Cl)c1ccc(Br)c(F)c1,0
OCCC1=CC=CC(Br)=C1,2433643,OCCc1cccc(Br)c1,28229-69-8
NC1=CC(Cl)=C(Br)C=C1,1210160,Nc1ccc(Br)c(Cl)c1,21402-26-6
OC(=O)C1=CC(=CC(Br)=C1)C(O)=O,2450187,O=C(O)c1cc(Br)cc(C(=O)O)c1,23351-91-9
BrC1=C(OC2=CC=CC=C2)C=CC=C1,2047194,Brc1ccccc1Oc1ccccc1,7025-06-1
FC1=CC(Br)=CC(F)=C1C#N,6967830,N#Cc1c(F)cc(Br)cc1F,123843-67-4
NC1=C(Br)C=CC=C1C(O)=O,2936928,Nc1c(Br)cccc1C(=O)O,20776-51-6
NC1=C(Br)C=C(C=C1N(=O)=O)N(=O)=O,916722,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],1817-73-8
COC(=O)C1=C(O)C=C(Br)C=C1,2830660,COC(=O)c1ccc(Br)cc1O,22717-56-2
OC\C=C\C1=CC=C(Br)C=C1,3537334,OC/C=C/c1ccc(Br)cc1,105515-33-1
NC1=C(S)C=C(Br)C=C1,971236,Nc1ccc(Br)cc1S,23451-95-8
COC1=CC(Br)=CC=C1Cl,2045287,COc1cc(Br)ccc1Cl,16817-43-9
CCCCCCC1=CC=C(Br)C=C1,2085114,CCCCCCc1ccc(Br)cc1,23703-22-2
COC(=O)C1=CC(=CC(Br)=C1)C(=O)OC,2375428,COC(=O)c1cc(Br)cc(C(=O)OC)c1,51760-21-5
OC1=CC(Br)=CC(O)=C1,3234777,Oc1cc(O)cc(Br)c1,106120-04-1
BrC1=CC=C(NCC2=CC=CC=C2)C=C1,2102716,Brc1ccc(NCc2ccccc2)cc1,2879-83-6
CC1=C(C=O)C=CC(Br)=C1,2573370,Cc1cc(Br)ccc1C=O,24078-12-4
BrC1=CC=C(NC=O)C=C1,2802372,O=CNc1ccc(Br)cc1,2617-78-9
BrC1=CC=CC(=C1)C1=CC(=CC=C1)N1C2=C(C=CC=C2)C2=C1C=CC=C2,20468428,Brc1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1,854952-41-3
OC(=O)C=CC1=CC=C(Br)C=C1,1939350,O=C(O)C=Cc1ccc(Br)cc1,1200-07-3
OS(=O)(=O)C1=CC=C(Br)C=C1,2209487,O=S(=O)(O)c1ccc(Br)cc1,138-36-3
FC(F)(F)OC1=CC(Br)=CC=C1,1945938,FC(F)(F)Oc1cccc(Br)c1,2252-44-0
COC1=C(O)C(Br)=C(C=O)C=C1,2211019,COc1ccc(C=O)c(Br)c1O,2973-58-2
FC1=C(OC(F)(F)F)C=CC(Br)=C1,13253474,Fc1cc(Br)ccc1OC(F)(F)F,105529-58-6
